ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0045787	positive regulation of cell cycle	301	-0.555609252035055	-1.49191962791834	7.42437850657691e-05	0.0163150717682028	0.0145528983207865	3532	tags=39%, list=21%, signal=32%	RARA/GPSM2/RB1/NPM2/ADAMTS1/NCAPG2/SLF1/STIL/CDCA8/CHEK1/DYNLT3/AURKA/BIRC5/DUSP3/UBE2B/SIRT2/EDN3/ECT2/MEPCE/PDGFB/SRC/HOXA13/CCND3/CDC73/CDK1/CENPJ/CHMP3/ATAD5/CDKN1B/CUL4A/DDX11/BECN1/AURKB/MAD2L1/PTPN11/SMC5/KIF20B/MECP2/RHNO1/IL1B/MACROH2A1/HCFC1/ANAPC7/PSMD10/RAD51AP1/NCAPD2/EGFR/CCNB1/EZH2/DYNC1H1/MSX1/SMC6/PKN2/PLCB1/BRCA2/PPP1R10/C6orf89/OVOL1/RAD23A/CCDC57/PCID2/ROCK2/PRKCA/GIPC1/BCL2L11/MAD2L1BP/IGF2/PAGR1/RAD51C/CDC6/ANAPC5/MAP3K20/FEN1/RRM1/BRD4/CDK4/PAFAH1B1/SMC2/DDX3X/CDC16/CENPV/INSR/CDT1/APP/KIF3B/SMC4/PHIP/CDC25B/TFDP1/ANAPC11/NCAPH2/RGCC/CCPG1/USP22/ATRX/RANBP1/PBX1/FOSL1/TPR/CALR/CITED2/KMT2E/NSFL1C/CCN2/RRM2/LGMN/EDN1/HSPA2/SVIL/DDRGK1/PLSCR1/NUPR1/PRAP1/UBE2C/MDM2/PAF1/SPHK1/HES1
GO:0010810	regulation of cell-substrate adhesion	208	-0.572565892669268	-1.51201701260822	0.000329546859807995	0.0349603763516999	0.0311843435034281	2904	tags=29%, list=17%, signal=24%	MMP14/PDGFB/SRC/PLAU/ONECUT2/COL16A1/RSU1/CARMIL1/EDIL3/STK4/FN1/ITGB1BP1/MINK1/CRK/P4HB/DMTN/COL1A1/DAPK3/MELTF/CLASP1/MDK/PTPRA/EPHA1/GSK3B/NF1/CX3CL1/FERMT1/EFNA5/EPB41L5/UTRN/ROCK2/TBCD/RIN2/ROCK1/CORO1C/ILK/PHLDB2/ARHGEF7/CASK/TRIOBP/CCN1/MAP4K4/ACTG1/TACSTD2/CALR/ACTN4/MYADM/FBLN1/DDR1/JUP/EMP2/NEDD9/S100A10/SERPINE1/FLNA/SDC4/AGR2/CCL28/CDKN2A/OLFM4
GO:0090068	positive regulation of cell cycle process	227	-0.57388542461979	-1.52077729333806	0.000134952587845641	0.0197705541193864	0.0176351577199793	4190	tags=48%, list=25%, signal=37%	TGFA/SIN3A/MSX2/SASS6/FAM83D/DBF4/CIT/MED1/NUMA1/DTL/CUL4B/STXBP4/FBXO5/TMOD3/RACGAP1/THOC5/GPSM2/RB1/NPM2/ADAMTS1/NCAPG2/SLF1/STIL/CDCA8/AURKA/BIRC5/UBE2B/SIRT2/EDN3/ECT2/MEPCE/PDGFB/HOXA13/CCND3/CDC73/CDK1/CENPJ/CHMP3/ATAD5/CUL4A/DDX11/BECN1/AURKB/MAD2L1/SMC5/KIF20B/MECP2/RHNO1/IL1B/MACROH2A1/ANAPC7/RAD51AP1/NCAPD2/EGFR/CCNB1/EZH2/DYNC1H1/MSX1/SMC6/PKN2/PLCB1/PPP1R10/PCID2/ROCK2/GIPC1/MAD2L1BP/IGF2/PAGR1/RAD51C/CDC6/ANAPC5/MAP3K20/FEN1/RRM1/BRD4/CDK4/SMC2/DDX3X/CDC16/CENPV/INSR/CDT1/APP/KIF3B/SMC4/PHIP/CDC25B/TFDP1/ANAPC11/NCAPH2/RGCC/ATRX/RANBP1/PBX1/TPR/KMT2E/NSFL1C/CCN2/RRM2/EDN1/HSPA2/SVIL/DDRGK1/PLSCR1/PRAP1/UBE2C/MDM2/PAF1/SPHK1
GO:0045216	cell-cell junction organization	194	-0.58550795943166	-1.53308789053441	0.000226715825788908	0.0273525975701794	0.0243982727691097	2429	tags=25%, list=14%, signal=21%	MARVELD2/RAMP2/SNAI1/FZD5/PARD3/SMAD7/TRPV4/IL1B/EPHB2/KIFC3/ACTB/PKN2/IRX3/GNPAT/ROCK2/PRKCA/TBCD/ROCK1/DSP/POF1B/AFDN/F11R/MYO1C/CXADR/OCLN/TJP1/CTNNB1/WNT11/GJB1/ACTG1/CDH1/PERP/EFNB2/PARD6B/F2RL1/JUP/INAVA/EPHA2/CLDN7/CLDN15/CLDN2/CDH17/FLNA/CDH6/CLDN10/CD9/CLDN3/CLDN4
GO:0043433	negative regulation of DNA-binding transcription factor activity	167	-0.597518514249054	-1.55242270610475	0.000424045375811596	0.040140787651827	0.0358052241211605	2692	tags=29%, list=16%, signal=24%	PRNP/TAF1/ARRB2/PRDX2/KEAP1/COMMD1/PYCARD/MED13/DAB2IP/NFKBIB/MAD2L2/SMAD7/ZC3H12A/NFKBIL1/TRIB1/MAP3K10/E2F1/PSMD10/EZH2/BCL3/SP100/HDAC2/ITCH/SUMO1/CEBPG/CCDC22/GAS6/HES6/TMSB4X/TFDP1/BHLHE40/PIM1/CDK5RAP3/FOXJ1/RBCK1/ID3/COMMD6/KLF4/ID2/SRI/NUPR1/FLNA/DDIT3/ANXA4/NFKBIA/ID1/HES1/CDKN2A
GO:0120254	olefinic compound metabolic process	127	-0.614765268575707	-1.56787336442419	0.000469277916100941	0.0424627502613102	0.0378763940332865	1865	tags=16%, list=11%, signal=14%	ACOT8/EPHX2/CYP4F3/SCP2/ALOX5/BMP2/RBP4/DHRS7/ABHD12/EPHX1/HSD11B2/GPX4/PTGS2/AKR1C3/EGR1/ALDH1A1/AKR1B10/GSTA1/AKR1C1/AKR1C2
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	239	-0.593786199212031	-1.57728510531254	8.11775295746115e-06	0.0041623778289382	0.00371280385264934	2012	tags=14%, list=12%, signal=13%	WNK1/PTPRF/ALCAM/CLSTN3/CDHR5/NECTIN4/KIFAP3/CX3CL1/EFNA5/IL1RN/CELSR1/BMP2/PALLD/FAT1/CXADR/FLRT3/CELSR2/LGALS7B/CD164/DSC2/CDH1/PLXNB2/KLF4/CDH16/MYADM/CLDN7/CLDN15/CLDN2/CDH17/CDH6/CLDN10/CEACAM5/CLDN3/CLDN4
GO:0051592	response to calcium ion	136	-0.615325233757737	-1.57927947915585	0.000203152243323909	0.0255101174116738	0.0227547969213934	2582	tags=24%, list=15%, signal=21%	IQGAP1/SLC25A13/PEF1/SMPD1/DMTN/NCSTN/CPNE1/TRPV6/HNRNPD/SLC25A24/SLC25A23/INHBB/GDI1/ENTPD6/CHP2/ITPR3/TXNIP/HSPA5/ACTG1/SDC1/JUN/CALM2/LGMN/EDN1/JUND/CALM1/FOS/AKR1C3/AQP3/FOSB/SUCNR1/JUNB/ITPKC
GO:0051983	regulation of chromosome segregation	125	-0.623859412091535	-1.59338168263735	0.000312996808649858	0.0349603763516999	0.0311843435034281	3798	tags=50%, list=22%, signal=39%	ARID1A/FBXO5/ANAPC2/ACTL6A/BRD7/RB1/NCAPG2/CDCA8/PHF10/CHFR/BIRC5/PUM2/SIRT2/SMARCD1/C9orf78/PUM1/KLHL22/ARID1B/BECN1/AURKB/MAD2L1/MAD2L2/BCL7A/CSNK2A1/SMC5/SMARCA2/RMI2/ANAPC7/NCAPD2/CCNB1/PLK1/ACTB/BCL7C/SMC6/KNTC1/BCL7B/PCID2/SMARCC2/MAD2L1BP/PBRM1/CDC6/ANAPC5/MAP3K20/CDC20/ZWINT/SMC2/SMARCA4/SMARCE1/CDC16/ZNF207/CDT1/MKI67/IK/SMC4/ANAPC11/NCAPH2/CENPF/TPR/SMARCB1/PLSCR1/PRAP1/UBE2C/DUSP1
GO:0007043	cell-cell junction assembly	140	-0.642942938425973	-1.65311639252763	2.89322369756151e-05	0.0080911883748562	0.00721726777464142	2429	tags=29%, list=14%, signal=25%	MARVELD2/RAMP2/SNAI1/FZD5/PARD3/SMAD7/TRPV4/IL1B/EPHB2/ACTB/PKN2/IRX3/GNPAT/ROCK2/PRKCA/TBCD/ROCK1/POF1B/AFDN/F11R/MYO1C/OCLN/TJP1/CTNNB1/WNT11/GJB1/ACTG1/CDH1/PARD6B/JUP/EPHA2/CLDN7/CLDN15/CLDN2/CDH17/CDH6/CLDN10/CD9/CLDN3/CLDN4
GO:0003073	regulation of systemic arterial blood pressure	81	-0.683883790890242	-1.6643507046395	0.000156923013188438	0.0224545883755455	0.0200292923075768	2948	tags=31%, list=17%, signal=26%	EDN3/PDE4D/PDGFB/ARHGAP42/PRCP/CTSZ/RPS6KA2/MECP2/WNK1/BMPR2/DDAH1/KCNK6/PCSK5/ECE1/GAS6/TPM1/NR2F2/HSD11B2/F2RL1/ATP6AP2/EDN1/EMP2/KLK1/SUCNR1/IER3
GO:0016101	diterpenoid metabolic process	71	-0.695506199369356	-1.67227736510574	0.000194716084312076	0.0249601680577543	0.0222642470088414	1251	tags=17%, list=7%, signal=16%	RBP4/DHRS7/SCPEP1/ALDH3A2/RBP1/PECR/CRABP2/AKR1C3/ALDH1A1/AKR1B10/RARRES2/AKR1C1
GO:0050906	detection of stimulus involved in sensory perception	90	-0.680205844549967	-1.67704807038107	9.14710073506882e-05	0.016553562006729	0.0147656294837922	2608	tags=13%, list=15%, signal=11%	ARRB2/LXN/CST2/ITGA2/REEP6/CEP250/TMEM120A/PIGR/HPN/SERPINE2/CST4/CST1
GO:0070830	bicellular tight junction assembly	60	-0.712644682858328	-1.67896045298033	0.000287402264493035	0.0327478913597342	0.0292108266484734	2429	tags=37%, list=14%, signal=32%	MARVELD2/RAMP2/SNAI1/FZD5/PARD3/ROCK2/TBCD/ROCK1/POF1B/AFDN/F11R/MYO1C/OCLN/TJP1/WNT11/EPHA2/CLDN7/CLDN15/CLDN2/CLDN10/CLDN3/CLDN4
GO:0120192	tight junction assembly	66	-0.705520460599794	-1.68110085228428	0.000133885696168188	0.0197705541193864	0.0176351577199793	2429	tags=36%, list=14%, signal=31%	MARVELD2/RAMP2/SNAI1/FZD5/PARD3/EPHB2/ROCK2/TBCD/ROCK1/POF1B/AFDN/F11R/MYO1C/OCLN/TJP1/WNT11/ACTG1/EPHA2/CLDN7/CLDN15/CLDN2/CLDN10/CLDN3/CLDN4
GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	16	-0.88806306134027	-1.70384901994437	0.000439626373336904	0.0409851678051814	0.0365584036774899	572	tags=25%, list=3%, signal=24%	CST2/PIGR/CST4/CST1
GO:0032781	positive regulation of ATP-dependent activity	44	-0.762649779322546	-1.72452016360817	0.000323878230008632	0.0349603763516999	0.0311843435034281	2135	tags=41%, list=13%, signal=36%	CHTOP/MSH2/DHX9/DNAJB11/TOR1AIP1/SUMO1/PFN1/DNAJB2/ATP1B1/ALDOB/MSH6/VMP1/TPM1/DNAJC9/UHRF1/HSPA2/PLSCR1/FXYD2
GO:0050913	sensory perception of bitter taste	18	-0.880756215115251	-1.73535402061789	0.000170216213096617	0.0232742302040774	0.0207604054990821	799	tags=22%, list=5%, signal=21%	ITPR3/PIGR/CST4/CST1
GO:0072210	metanephric nephron development	37	-0.789700893713364	-1.73860699599571	0.000133936747921242	0.0197705541193864	0.0176351577199793	879	tags=19%, list=5%, signal=18%	CTNNB1/AQP1/LIF/SOX9/EGR1/PAX8/HES1
GO:0050912	detection of chemical stimulus involved in sensory perception of taste	20	-0.885676707381376	-1.76406503053013	5.35239926695493e-05	0.0121975232183606	0.0108800817847575	572	tags=20%, list=3%, signal=19%	CST2/PIGR/CST4/CST1
GO:0009593	detection of chemical stimulus	69	-0.740405050797526	-1.76544542534938	1.45769305101436e-05	0.00498288074605076	0.00444468512747888	572	tags=9%, list=3%, signal=8%	SCARB1/PIGR/CALM2/CALM1/CST4/CST1
GO:0007620	copulation	17	-0.910286755805595	-1.77292091717615	3.17974564553289e-05	0.00815207289873495	0.0072715762262318	96	tags=12%, list=1%, signal=12%	SERPINE2/PI3
GO:0050907	detection of chemical stimulus involved in sensory perception	38	-0.869092741650203	-1.92250445863274	1.61999555305781e-07	0.000199356652759294	0.000177824353971441	572	tags=8%, list=3%, signal=8%	PIGR/CST4/CST1
