	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
EIF3K	1.2597413162584e-64	0.289665427731427	0.914	0.777	2.14433166853505e-60	Epithelial cells	EIF3K
ARMCX3	9.79815857680958e-64	0.272285773992873	0.385	0.218	1.66784255294453e-59	Epithelial cells	ARMCX3
SLC20A1	1.26511878210545e-63	0.283877679663949	0.337	0.175	2.15348519089989e-59	Epithelial cells	SLC20A1
RAD23A	1.71609804069756e-63	0.256814680759484	0.597	0.388	2.92114208487538e-59	Epithelial cells	RAD23A
SRSF3	2.29407746268042e-63	0.265497143776683	0.728	0.494	3.90497865697462e-59	Epithelial cells	SRSF3
CTNNB1	4.28780268028199e-63	0.256292160201275	0.467	0.272	7.29869772237601e-59	Epithelial cells	CTNNB1
EWSR1	5.96427888514785e-63	0.279671840933614	0.618	0.403	1.01523955182987e-58	Epithelial cells	EWSR1
POLR2E	2.24210608369801e-62	0.251296301872427	0.574	0.365	3.81651297567075e-58	Epithelial cells	POLR2E
COX8A	9.90542227768724e-62	0.257008381205338	0.867	0.676	1.68610098010792e-57	Epithelial cells	COX8A
CAST	2.52063576920329e-61	0.268087220285861	0.597	0.386	4.29062620633784e-57	Epithelial cells	CAST
TUBB	3.21754679928153e-60	0.26617831014746	0.814	0.609	5.47690816173702e-56	Epithelial cells	TUBB
TMX4	8.05199338173211e-60	0.299898904587396	0.406	0.238	1.37061031343844e-55	Epithelial cells	TMX4
H2AZ1	6.11964852785344e-59	0.310435476762523	0.813	0.644	1.04168657241121e-54	Epithelial cells	H2AZ1
UBE2S	7.20898542934193e-58	0.267490468334345	0.291	0.148	1.22711349978258e-53	Epithelial cells	UBE2S
IMPDH2	9.34458435433237e-57	0.350711123023701	0.432	0.256	1.59063514879446e-52	Epithelial cells	IMPDH2
SMDT1	2.04991439018166e-56	0.2534291487973	0.65	0.459	3.48936427496722e-52	Epithelial cells	SMDT1
ZFP36	2.21021249959921e-56	0.941052073190194	0.89	0.808	3.76222371681777e-52	Epithelial cells	ZFP36
ARF1	1.23989745518298e-55	0.256142115442457	0.859	0.683	2.11055344821247e-51	Epithelial cells	ARF1
EIF4A22	3.21005384601433e-55	0.257569410191256	0.819	0.609	5.4641536566856e-51	Epithelial cells	EIF4A2
KRTCAP2	6.84181133009311e-55	0.275944752689107	0.891	0.765	1.16461312460845e-50	Epithelial cells	KRTCAP2
INSIG1	2.673258659576e-54	0.278299345587808	0.348	0.193	4.55042089033026e-50	Epithelial cells	INSIG1
SDHC	4.9329816407221e-54	0.277436916453	0.452	0.288	8.39692134883715e-50	Epithelial cells	SDHC
PPIB	3.87112585209625e-53	0.26072654472072	0.966	0.891	6.58943042543824e-49	Epithelial cells	PPIB
PGK1	3.44279877788139e-52	0.297500540929087	0.841	0.636	5.86033207970971e-48	Epithelial cells	PGK1
MT-ND4L	5.5286918908057e-52	0.393037984587073	0.968	0.953	9.41093933652946e-48	Epithelial cells	MT-ND4L
LAMTOR4	7.06257160715484e-50	0.287530515733017	0.708	0.515	1.2021909389699e-45	Epithelial cells	LAMTOR4
PSME2	5.77332831603146e-49	0.269866895109356	0.864	0.714	9.82735945954876e-45	Epithelial cells	PSME2
HNRNPU	9.53675426203573e-48	0.261926384639785	0.762	0.537	1.62334631048372e-43	Epithelial cells	HNRNPU
NR4A1	1.27138593969598e-45	0.38097705824818	0.708	0.556	2.1641531465505e-41	Epithelial cells	NR4A1
H4C3	3.30748778992015e-45	0.462995167751832	0.714	0.562	5.63000571600209e-41	Epithelial cells	H4C3
RPS191	7.7947183293241e-44	0.315008176344658	0.996	0.997	1.32681695401755e-39	Epithelial cells	RPS19
RPL31	4.11427229952544e-43	0.295088934815037	0.965	0.839	7.0033143082522e-39	Epithelial cells	RPL31
MT-ND5	2.8425026548303e-41	0.375478580009149	0.926	0.866	4.83850801905213e-37	Epithelial cells	MT-ND5
RPL35A	3.67098572771595e-41	0.38464154360913	0.996	0.993	6.24875190571809e-37	Epithelial cells	RPL35A
WSB1	2.94635704790097e-37	0.253063689471571	0.631	0.457	5.01528896693703e-33	Epithelial cells	WSB1
AQP31	3.08868379376908e-35	0.255117740644132	0.334	0.205	5.25755755375373e-31	Epithelial cells	AQP3
RPL24	2.23442899723263e-33	0.302465682046996	0.991	0.98	3.80344503908939e-29	Epithelial cells	RPL24
XAF1	2.92523061764274e-33	0.344220532839398	0.353	0.235	4.97932755735148e-29	Epithelial cells	XAF1
UBC1	1.50337120957475e-32	0.315964004797128	0.995	0.989	2.55903847293815e-28	Epithelial cells	UBC
NUCB2	2.23861913921069e-32	0.256878315912604	0.415	0.287	3.81057749876444e-28	Epithelial cells	NUCB2
TUBA1B	5.95367613488824e-30	0.254816969678343	0.85	0.711	1.01343475168068e-25	Epithelial cells	TUBA1B
MT-ATP8	4.78485857376465e-24	0.454121807314476	0.857	0.79	8.14478626426219e-20	Epithelial cells	MT-ATP8
CYBA	5.12236265417315e-24	0.344515614051822	0.789	0.804	8.71928570993354e-20	Epithelial cells	CYBA
HLA-F2	2.91215104208029e-21	0.269216136223085	0.549	0.44	4.95706350382906e-17	Epithelial cells	HLA-F
RPL8	4.46346837258223e-11	0.2847516527346	0.998	0.997	7.59771586380947e-07	Epithelial cells	RPL8
ZFAND2A	4.41815443716725e-07	0.258089468016473	0.349	0.307	0.00752058248294609	Epithelial cells	ZFAND2A
GDI2	6.62326857205818e-05	0.251261234836646	0.49	0.418	1	Epithelial cells	GDI2
RPL7	0.00355874296522332	0.341905198195611	0.906	0.833	1	Epithelial cells	RPL7
SPP1	0	5.63824332501131	0.54	0.033	0	Myeloid cells	SPP1
APOC1	0	4.74691335464396	0.616	0.057	0	Myeloid cells	APOC1
APOE	0	4.54775916347119	0.502	0.074	0	Myeloid cells	APOE
C1QC	0	4.24758814541998	0.602	0.029	0	Myeloid cells	C1QC
TYROBP	0	3.9819960018637	0.979	0.074	0	Myeloid cells	TYROBP
C1QB	0	3.95441160600947	0.6	0.024	0	Myeloid cells	C1QB
C1QA	0	3.82019751347203	0.601	0.023	0	Myeloid cells	C1QA
HLA-DRA	0	3.81650739106423	0.99	0.36	0	Myeloid cells	HLA-DRA
LYZ	0	3.65351914683641	0.885	0.137	0	Myeloid cells	LYZ
FCER1G	0	3.65180963716165	0.918	0.049	0	Myeloid cells	FCER1G
S100A8	0	3.53637468278607	0.537	0.04	0	Myeloid cells	S100A8
FTL	0	3.39587261117476	0.999	0.994	0	Myeloid cells	FTL
S100A9	0	3.27269050589407	0.684	0.043	0	Myeloid cells	S100A9
CD14	0	3.23261311464933	0.795	0.015	0	Myeloid cells	CD14
HLA-DRB5	0	3.16420434381374	0.887	0.298	0	Myeloid cells	HLA-DRB5
CD74	0	3.14501557747274	0.995	0.854	0	Myeloid cells	CD74
HLA-DPA1	0	3.13141663262354	0.958	0.417	0	Myeloid cells	HLA-DPA1
AIF1	0	3.12380318083735	0.927	0.032	0	Myeloid cells	AIF1
CTSB	0	3.07549145042302	0.955	0.479	0	Myeloid cells	CTSB
IL1B	0	3.05851059592946	0.599	0.038	0	Myeloid cells	IL1B
HLA-DQA1	0	3.05420950653589	0.84	0.202	0	Myeloid cells	HLA-DQA1
HLA-DPB1	0	3.05269945915497	0.94	0.381	0	Myeloid cells	HLA-DPB1
CD68	0	2.9576532855535	0.874	0.117	0	Myeloid cells	CD68
HLA-DQB1	0	2.95228188289947	0.874	0.154	0	Myeloid cells	HLA-DQB1
HLA-DRB1	0	2.92483648912008	0.964	0.407	0	Myeloid cells	HLA-DRB1
G0S2	0	2.83386497901377	0.572	0.075	0	Myeloid cells	G0S2
MMP9	0	2.71083350018115	0.468	0.017	0	Myeloid cells	MMP9
PSAP	0	2.66463195541147	0.981	0.723	0	Myeloid cells	PSAP
CCL3	0	2.59984103346303	0.461	0.06	0	Myeloid cells	CCL3
CCL3L1	0	2.53123441481062	0.369	0.052	0	Myeloid cells	CCL3L1
CTSL	0	2.50121099081529	0.638	0.18	0	Myeloid cells	CTSL
GLUL	0	2.49900099878358	0.829	0.235	0	Myeloid cells	GLUL
CTSD	0	2.44581600003411	0.711	0.244	0	Myeloid cells	CTSD
FTH11	0	2.42568925709416	1	0.99	0	Myeloid cells	FTH1
HLA-DQA2	0	2.39615881172274	0.664	0.096	0	Myeloid cells	HLA-DQA2
C15orf481	0	2.38857204197895	0.788	0.143	0	Myeloid cells	C15orf48
PLAUR1	0	2.38336163127559	0.852	0.201	0	Myeloid cells	PLAUR
CAPG	0	2.34335978217194	0.913	0.376	0	Myeloid cells	CAPG
NPC2	0	2.34201673518671	0.962	0.507	0	Myeloid cells	NPC2
MS4A6A	0	2.3379587529322	0.708	0.026	0	Myeloid cells	MS4A6A
GRN1	0	2.21392023039509	0.911	0.376	0	Myeloid cells	GRN
CST31	0	2.21297625384241	0.989	0.443	0	Myeloid cells	CST3
SPI1	0	2.20376868840251	0.864	0.037	0	Myeloid cells	SPI1
BCL2A1	0	2.11302580209724	0.766	0.069	0	Myeloid cells	BCL2A1
IGSF6	0	2.05456476081428	0.744	0.012	0	Myeloid cells	IGSF6
CYBB	0	2.03755932352194	0.774	0.03	0	Myeloid cells	CYBB
LST1	0	2.02938175492301	0.853	0.042	0	Myeloid cells	LST1
TYMP	0	2.01037736977744	0.915	0.337	0	Myeloid cells	TYMP
CXCL81	0	2.00597831106734	0.47	0.096	0	Myeloid cells	CXCL8
SOD2	0	2.0025153830438	0.853	0.319	0	Myeloid cells	SOD2
TMEM176B1	0	2.00219396465766	0.644	0.157	0	Myeloid cells	TMEM176B
CTSZ	0	1.9996858011684	0.803	0.156	0	Myeloid cells	CTSZ
S100B	0	1.97607448239473	0.312	0.021	0	Myeloid cells	S100B
GPNMB	0	1.96903965778256	0.526	0.093	0	Myeloid cells	GPNMB
CTSS	0	1.93674130883647	0.873	0.261	0	Myeloid cells	CTSS
MS4A7	0	1.91591721712012	0.69	0.013	0	Myeloid cells	MS4A7
HLA-DMA	0	1.90682587164826	0.822	0.272	0	Myeloid cells	HLA-DMA
CSTB1	0	1.9011861268282	0.961	0.609	0	Myeloid cells	CSTB
IL1RN	0	1.86768400005298	0.49	0.059	0	Myeloid cells	IL1RN
PLEK	0	1.85817817122623	0.788	0.072	0	Myeloid cells	PLEK
LGALS1	0	1.8537421759425	0.987	0.548	0	Myeloid cells	LGALS1
LGMN1	0	1.82986286791373	0.564	0.144	0	Myeloid cells	LGMN
FCGR2A	0	1.82313930237744	0.717	0.013	0	Myeloid cells	FCGR2A
ITGB21	0	1.80712014645533	0.89	0.311	0	Myeloid cells	ITGB2
TGFBI	0	1.7621313400795	0.708	0.071	0	Myeloid cells	TGFBI
FCGR3A	0	1.72968378017639	0.55	0.023	0	Myeloid cells	FCGR3A
CD83	0	1.7272495655651	0.662	0.175	0	Myeloid cells	CD83
CTSC	0	1.72045892178129	0.835	0.446	0	Myeloid cells	CTSC
SERPINA11	0	1.69915282927294	0.835	0.14	0	Myeloid cells	SERPINA1
TREM2	0	1.69681697591546	0.456	0.004	0	Myeloid cells	TREM2
CTSH1	0	1.69394161960555	0.848	0.259	0	Myeloid cells	CTSH
CSF1R	0	1.66327340161123	0.71	0.007	0	Myeloid cells	CSF1R
ALOX5AP1	0	1.65823387537132	0.709	0.278	0	Myeloid cells	ALOX5AP
LAPTM52	0	1.64112947720946	0.971	0.484	0	Myeloid cells	LAPTM5
SAT11	0	1.62711126710052	0.993	0.756	0	Myeloid cells	SAT1
SDS	0	1.59795799368577	0.4	0.008	0	Myeloid cells	SDS
TMEM176A1	0	1.57653824036304	0.603	0.159	0	Myeloid cells	TMEM176A
NAMPT	0	1.56384600350578	0.72	0.208	0	Myeloid cells	NAMPT
FABP5	0	1.555994881785	0.646	0.193	0	Myeloid cells	FABP5
SGK1	0	1.55021666191112	0.688	0.194	0	Myeloid cells	SGK1
S100A111	0	1.53677869078578	1	0.807	0	Myeloid cells	S100A11
ATP6V1F	0	1.53235694652511	0.877	0.413	0	Myeloid cells	ATP6V1F
LILRB4	0	1.4572651022874	0.594	0.006	0	Myeloid cells	LILRB4
FCGR2B	0	1.45486760807607	0.57	0.085	0	Myeloid cells	FCGR2B
RNF130	0	1.44497658711367	0.755	0.108	0	Myeloid cells	RNF130
FBP11	0	1.43830597567166	0.538	0.113	0	Myeloid cells	FBP1
PPIF	0	1.43715056011954	0.676	0.142	0	Myeloid cells	PPIF
HCK	0	1.41999960766762	0.738	0.012	0	Myeloid cells	HCK
SRGN2	0	1.4192429142922	0.984	0.604	0	Myeloid cells	SRGN
ASAH1	0	1.41030894090415	0.72	0.26	0	Myeloid cells	ASAH1
HMOX1	0	1.41015176197218	0.531	0.091	0	Myeloid cells	HMOX1
ATP6V0B	0	1.4086738780818	0.911	0.471	0	Myeloid cells	ATP6V0B
IL4I1	0	1.3976163304844	0.547	0.076	0	Myeloid cells	IL4I1
COTL11	0	1.39048037346219	0.909	0.426	0	Myeloid cells	COTL1
LITAF	0	1.3839516534078	0.873	0.435	0	Myeloid cells	LITAF
HLA-DMB	0	1.38269101785433	0.655	0.118	0	Myeloid cells	HLA-DMB
ENO11	0	1.37594572315575	0.945	0.626	0	Myeloid cells	ENO1
CPVL	0	1.36385783209757	0.576	0.036	0	Myeloid cells	CPVL
RASSF4	0	1.36263703233191	0.605	0.045	0	Myeloid cells	RASSF4
VAMP8	0	1.35203181319854	0.891	0.468	0	Myeloid cells	VAMP8
IFI30	0	1.34845935322286	0.654	0.026	0	Myeloid cells	IFI30
FCGRT1	0	1.34623087590366	0.792	0.268	0	Myeloid cells	FCGRT
MNDA	0	1.34577286156561	0.618	0.014	0	Myeloid cells	MNDA
NCF2	0	1.34286732150668	0.688	0.015	0	Myeloid cells	NCF2
C1orf162	0	1.3275078962225	0.683	0.05	0	Myeloid cells	C1orf162
AP2S1	0	1.31843228587347	0.84	0.365	0	Myeloid cells	AP2S1
CD163	0	1.31841602682035	0.466	0.002	0	Myeloid cells	CD163
VIM	0	1.30575877592073	0.999	0.823	0	Myeloid cells	VIM
C5AR1	0	1.30386407002971	0.506	0.01	0	Myeloid cells	C5AR1
GRINA	0	1.30136117173213	0.834	0.295	0	Myeloid cells	GRINA
OLR1	0	1.28559517500169	0.486	0.005	0	Myeloid cells	OLR1
TMSB101	0	1.26380090875118	1	0.958	0	Myeloid cells	TMSB10
GSN1	0	1.26011963186587	0.799	0.322	0	Myeloid cells	GSN
PLAU	0	1.25402027834545	0.477	0.045	0	Myeloid cells	PLAU
SLC11A1	0	1.23377379629553	0.503	0.011	0	Myeloid cells	SLC11A1
ACTB1	0	1.23185050897221	0.999	0.954	0	Myeloid cells	ACTB
RGS21	0	1.22841912863989	0.755	0.317	0	Myeloid cells	RGS2
FGL2	0	1.22539532897499	0.603	0.066	0	Myeloid cells	FGL2
FPR1	0	1.21651772669129	0.543	0.007	0	Myeloid cells	FPR1
SAMHD1	0	1.21339217058199	0.737	0.176	0	Myeloid cells	SAMHD1
NINJ1	0	1.21210593652008	0.705	0.218	0	Myeloid cells	NINJ1
NR4A3	0	1.20752872761304	0.52	0.116	0	Myeloid cells	NR4A3
MS4A4A	0	1.20638477575989	0.478	0.003	0	Myeloid cells	MS4A4A
HBEGF1	0	1.19157490781855	0.461	0.082	0	Myeloid cells	HBEGF
OSM	0	1.1842054737437	0.357	0.034	0	Myeloid cells	OSM
SLC16A31	0	1.18380469032509	0.73	0.204	0	Myeloid cells	SLC16A3
PPT1	0	1.18142209683448	0.727	0.181	0	Myeloid cells	PPT1
CD86	0	1.18139207145599	0.628	0.023	0	Myeloid cells	CD86
SH3BGRL32	0	1.17974927645222	0.993	0.817	0	Myeloid cells	SH3BGRL3
TNFSF13	0	1.17873597966935	0.547	0.041	0	Myeloid cells	TNFSF13
FCN1	0	1.1680309270816	0.298	0.004	0	Myeloid cells	FCN1
ICAM1	0	1.16185774073025	0.68	0.157	0	Myeloid cells	ICAM1
DAB2	0	1.15786860622692	0.528	0.088	0	Myeloid cells	DAB2
LAIR1	0	1.15521971498403	0.605	0.04	0	Myeloid cells	LAIR1
GSTO1	0	1.14462339319585	0.765	0.27	0	Myeloid cells	GSTO1
ADAP2	0	1.13284375562965	0.552	0.013	0	Myeloid cells	ADAP2
GABARAP	0	1.13023451164753	0.985	0.835	0	Myeloid cells	GABARAP
ANXA5	0	1.12923339385373	0.961	0.547	0	Myeloid cells	ANXA5
RGS10	0	1.12510439547491	0.805	0.319	0	Myeloid cells	RGS10
GNAI2	0	1.12230588967742	0.787	0.259	0	Myeloid cells	GNAI2
AP1S2	0	1.11349466046982	0.64	0.131	0	Myeloid cells	AP1S2
ATOX1	0	1.11299828956163	0.759	0.32	0	Myeloid cells	ATOX1
PLA2G7	0	1.11218255794978	0.407	0.003	0	Myeloid cells	PLA2G7
PYCARD1	0	1.10915780274074	0.796	0.301	0	Myeloid cells	PYCARD
SDCBP	0	1.08064997280095	0.815	0.35	0	Myeloid cells	SDCBP
MFSD1	0	1.07738697147464	0.65	0.135	0	Myeloid cells	MFSD1
CREG1	0	1.07702505287428	0.558	0.124	0	Myeloid cells	CREG1
UPP1	0	1.07136994693758	0.649	0.144	0	Myeloid cells	UPP1
PILRA	0	1.07106802453151	0.534	0.006	0	Myeloid cells	PILRA
ALDH21	0	1.0576322445117	0.64	0.155	0	Myeloid cells	ALDH2
ARPC31	0	1.05323790016721	0.983	0.798	0	Myeloid cells	ARPC3
CLEC7A	0	1.0502989855887	0.61	0.011	0	Myeloid cells	CLEC7A
ATP6V1B2	0	1.0492811978354	0.646	0.114	0	Myeloid cells	ATP6V1B2
IL181	0	1.04285884708188	0.539	0.075	0	Myeloid cells	IL18
RAB31	0	1.03993242209164	0.746	0.148	0	Myeloid cells	RAB31
FPR3	0	1.03368477589246	0.527	0.004	0	Myeloid cells	FPR3
RNASET21	0	1.0329110540996	0.865	0.465	0	Myeloid cells	RNASET2
MAFB1	0	1.03141148716252	0.567	0.125	0	Myeloid cells	MAFB
PLXDC2	0	1.03028782153248	0.609	0.066	0	Myeloid cells	PLXDC2
OAZ1	0	1.02743670830485	0.994	0.943	0	Myeloid cells	OAZ1
ATF5	0	1.02133819554079	0.55	0.116	0	Myeloid cells	ATF5
CSTA	0	1.02077135696016	0.554	0.012	0	Myeloid cells	CSTA
CALHM6	0	1.02040539757837	0.55	0.068	0	Myeloid cells	CALHM6
GRB2	0	1.01805576647378	0.796	0.319	0	Myeloid cells	GRB2
ARHGAP18	0	1.01067418174182	0.623	0.14	0	Myeloid cells	ARHGAP18
CD41	0	1.00935550090937	0.672	0.126	0	Myeloid cells	CD4
ALOX5	0	1.00672151397879	0.603	0.069	0	Myeloid cells	ALOX5
STAB1	0	1.00428188096261	0.414	0.004	0	Myeloid cells	STAB1
ABCA1	0	0.99833169139496	0.499	0.065	0	Myeloid cells	ABCA1
SLC7A7	0	0.996564958803485	0.545	0.054	0	Myeloid cells	SLC7A7
VSIG4	0	0.989974576793959	0.415	0.003	0	Myeloid cells	VSIG4
A2M	0	0.98896691863387	0.424	0.062	0	Myeloid cells	A2M
FCGR1A	0	0.986579964089094	0.468	0.001	0	Myeloid cells	FCGR1A
ARPC5	0	0.984808947696901	0.885	0.437	0	Myeloid cells	ARPC5
TNFSF13B	0	0.980905955798285	0.583	0.084	0	Myeloid cells	TNFSF13B
PFN12	0	0.980786908265738	0.999	0.892	0	Myeloid cells	PFN1
RHOG1	0	0.980630503815177	0.814	0.315	0	Myeloid cells	RHOG
CCDC88A	0	0.978392065104692	0.623	0.072	0	Myeloid cells	CCDC88A
APLP21	0	0.973465901262614	0.666	0.232	0	Myeloid cells	APLP2
LAP3	0	0.96783246723027	0.68	0.235	0	Myeloid cells	LAP3
CLEC5A	0	0.957070940068184	0.433	0.002	0	Myeloid cells	CLEC5A
GK	0	0.941297797055557	0.535	0.11	0	Myeloid cells	GK
MSR1	0	0.937380546820465	0.364	0.002	0	Myeloid cells	MSR1
CXCL161	0	0.932893083462779	0.603	0.152	0	Myeloid cells	CXCL16
SNX10	0	0.929790401167408	0.565	0.081	0	Myeloid cells	SNX10
ARRB2	0	0.928501103937398	0.7	0.173	0	Myeloid cells	ARRB2
LIMS1	0	0.92628755829842	0.724	0.247	0	Myeloid cells	LIMS1
LYN	0	0.921043161986519	0.589	0.08	0	Myeloid cells	LYN
PEA15	0	0.920092854461259	0.653	0.189	0	Myeloid cells	PEA15
PTPRE	0	0.913683209124711	0.567	0.109	0	Myeloid cells	PTPRE
C3AR1	0	0.911115877622612	0.521	0.027	0	Myeloid cells	C3AR1
SLAMF8	0	0.909431191798179	0.484	0.006	0	Myeloid cells	SLAMF8
ITGAX	0	0.907281862232389	0.508	0.017	0	Myeloid cells	ITGAX
ATP6V0D1	0	0.902279215107156	0.719	0.268	0	Myeloid cells	ATP6V0D1
MPP1	0	0.896501806856252	0.501	0.042	0	Myeloid cells	MPP1
ZNF385A	0	0.89166821976136	0.549	0.034	0	Myeloid cells	ZNF385A
GM2A	0	0.888519915951299	0.486	0.065	0	Myeloid cells	GM2A
CD40	0	0.888082620637146	0.484	0.084	0	Myeloid cells	CD40
C1orf54	0	0.885360683906944	0.439	0.028	0	Myeloid cells	C1orf54
KCTD12	0	0.881689610581225	0.525	0.038	0	Myeloid cells	KCTD12
NR1H3	0	0.879294311928188	0.311	0.044	0	Myeloid cells	NR1H3
CD300A	0	0.872381087309935	0.504	0.033	0	Myeloid cells	CD300A
ADAM8	0	0.870932760732237	0.5	0.125	0	Myeloid cells	ADAM8
SLCO2B1	0	0.865137400373062	0.397	0.009	0	Myeloid cells	SLCO2B1
SERF21	0	0.861407276181959	0.998	0.988	0	Myeloid cells	SERF2
LGALS91	0	0.853967386152589	0.695	0.205	0	Myeloid cells	LGALS9
ZEB2	0	0.845005048213095	0.603	0.137	0	Myeloid cells	ZEB2
MRC1	0	0.843926074981374	0.273	0.004	0	Myeloid cells	MRC1
VASP	0	0.821021324959405	0.671	0.243	0	Myeloid cells	VASP
TREM1	0	0.819806639141782	0.377	0.005	0	Myeloid cells	TREM1
ATP1B3	0	0.816438746859824	0.64	0.219	0	Myeloid cells	ATP1B3
SLC15A3	0	0.814567852613704	0.478	0.026	0	Myeloid cells	SLC15A3
PHACTR1	0	0.813673329520478	0.429	0.021	0	Myeloid cells	PHACTR1
LY86	0	0.810485571449765	0.499	0.024	0	Myeloid cells	LY86
LILRB2	0	0.810038593122752	0.441	0.002	0	Myeloid cells	LILRB2
FERMT3	0	0.802797610010244	0.681	0.191	0	Myeloid cells	FERMT3
GPR84	0	0.800063434778412	0.348	0.002	0	Myeloid cells	GPR84
SIRPA	0	0.799703313067169	0.529	0.043	0	Myeloid cells	SIRPA
TPP1	0	0.793949799483945	0.654	0.181	0	Myeloid cells	TPP1
DMXL2	0	0.793417684073176	0.46	0.024	0	Myeloid cells	DMXL2
IFNGR2	0	0.780073544567892	0.644	0.183	0	Myeloid cells	IFNGR2
PTAFR	0	0.780002614245681	0.461	0.026	0	Myeloid cells	PTAFR
CLEC4A	0	0.764839218541534	0.432	0.004	0	Myeloid cells	CLEC4A
MPEG1	0	0.762716423979298	0.415	0.006	0	Myeloid cells	MPEG1
ENG	0	0.750403563536851	0.538	0.103	0	Myeloid cells	ENG
RAB201	0	0.749744888178204	0.451	0.084	0	Myeloid cells	RAB20
BRI31	0	0.748797563007242	0.554	0.157	0	Myeloid cells	BRI3
CLEC10A	0	0.747847398842328	0.261	0.003	0	Myeloid cells	CLEC10A
PAK11	0	0.738112945226266	0.503	0.116	0	Myeloid cells	PAK1
LY96	0	0.737882596039186	0.533	0.107	0	Myeloid cells	LY96
FGR	0	0.734819093699548	0.449	0.021	0	Myeloid cells	FGR
SYK	0	0.730542101972384	0.545	0.076	0	Myeloid cells	SYK
ANPEP1	0	0.728237466920828	0.418	0.084	0	Myeloid cells	ANPEP
ABI31	0	0.720159294655921	0.49	0.113	0	Myeloid cells	ABI3
CSF3R	0	0.717091266343705	0.386	0.008	0	Myeloid cells	CSF3R
DSE	0	0.7136691678741	0.509	0.095	0	Myeloid cells	DSE
SLC8A1	0	0.711249649449876	0.45	0.017	0	Myeloid cells	SLC8A1
GNA15	0	0.709825345156707	0.472	0.084	0	Myeloid cells	GNA15
THBD	0	0.70870363044597	0.264	0.01	0	Myeloid cells	THBD
HNMT1	0	0.706411489018905	0.54	0.123	0	Myeloid cells	HNMT
MARCHF1	0	0.701794130539191	0.455	0.019	0	Myeloid cells	MARCHF1
TBXAS1	0	0.699505679806279	0.477	0.056	0	Myeloid cells	TBXAS1
LILRB1	0	0.693093244257303	0.429	0.023	0	Myeloid cells	LILRB1
GCA	0	0.691684939519072	0.45	0.089	0	Myeloid cells	GCA
NRP1	0	0.685451927844264	0.396	0.04	0	Myeloid cells	NRP1
LRRC25	0	0.684610560367386	0.426	0.002	0	Myeloid cells	LRRC25
TLR2	0	0.683127396042866	0.404	0.009	0	Myeloid cells	TLR2
CD84	0	0.677655123521657	0.453	0.084	0	Myeloid cells	CD84
EFHD2	0	0.675608388612208	0.598	0.169	0	Myeloid cells	EFHD2
IRF8	0	0.674408811902966	0.4	0.065	0	Myeloid cells	IRF8
KYNU1	0	0.670571310930976	0.464	0.066	0	Myeloid cells	KYNU
RENBP	0	0.664984137702452	0.411	0.027	0	Myeloid cells	RENBP
SLC31A2	0	0.664182711023264	0.434	0.029	0	Myeloid cells	SLC31A2
GNB4	0	0.662720238582513	0.432	0.034	0	Myeloid cells	GNB4
PTGS1	0	0.659553591816368	0.409	0.007	0	Myeloid cells	PTGS1
NAIP	0	0.656747231949239	0.411	0.017	0	Myeloid cells	NAIP
EMILIN2	0	0.650591389949471	0.422	0.02	0	Myeloid cells	EMILIN2
SLC43A3	0	0.647219101376668	0.442	0.066	0	Myeloid cells	SLC43A3
CD300E	0	0.636374334750271	0.255	0.001	0	Myeloid cells	CD300E
SMCO4	0	0.634424718888454	0.479	0.106	0	Myeloid cells	SMCO4
THEMIS2	0	0.632527383037725	0.487	0.088	0	Myeloid cells	THEMIS2
GAA	0	0.631564385444322	0.458	0.1	0	Myeloid cells	GAA
CSF2RA	0	0.629149033565293	0.331	0.011	0	Myeloid cells	CSF2RA
LAT2	0	0.625331686092371	0.475	0.084	0	Myeloid cells	LAT2
HAVCR2	0	0.624003442186226	0.457	0.069	0	Myeloid cells	HAVCR2
NEK6	0	0.622013900719274	0.469	0.096	0	Myeloid cells	NEK6
BCAT1	0	0.615577182461318	0.379	0.017	0	Myeloid cells	BCAT1
PARVB	0	0.614968462593638	0.472	0.08	0	Myeloid cells	PARVB
CD33	0	0.610651501849366	0.413	0.002	0	Myeloid cells	CD33
NCKAP1L	0	0.598441644423068	0.521	0.123	0	Myeloid cells	NCKAP1L
NPL	0	0.596037378300926	0.327	0.013	0	Myeloid cells	NPL
CORO1C	0	0.5920177536644	0.465	0.089	0	Myeloid cells	CORO1C
SLC43A2	0	0.58819769813666	0.386	0.038	0	Myeloid cells	SLC43A2
MYO1F	0	0.585040842144666	0.505	0.111	0	Myeloid cells	MYO1F
LHFPL2	0	0.576185684395354	0.349	0.038	0	Myeloid cells	LHFPL2
MCOLN1	0	0.575306474217299	0.376	0.065	0	Myeloid cells	MCOLN1
NAGA	0	0.558526985020663	0.442	0.083	0	Myeloid cells	NAGA
BMP2K	0	0.552463495882031	0.372	0.028	0	Myeloid cells	BMP2K
RNASE6	0	0.551488928800183	0.327	0.029	0	Myeloid cells	RNASE6
PLXNC1	0	0.545216044458758	0.384	0.041	0	Myeloid cells	PLXNC1
PLEKHO1	0	0.53924033143618	0.428	0.089	0	Myeloid cells	PLEKHO1
METRNL	0	0.535726645804435	0.389	0.067	0	Myeloid cells	METRNL
SLC25A19	0	0.532225650124898	0.378	0.049	0	Myeloid cells	SLC25A19
